GEOID,NAME,NAMELSAD,Area,STATEFP,2002,2022,NPP_Change,NPP_Change_Percent
13015,Bartow,Bartow County,1190154672,13,0.4752827978192998,0.7718518738854887,0.29656907606618893,62.39844518398561
13017,Ben Hill,Ben Hill County,647813388,13,0.5222717361716949,0.7152428753010945,0.19297113912939967,36.94841703361124
13019,Berrien,Berrien County,1174239875,13,0.5606361803495715,0.7464178140028144,0.18578163365324285,33.13764615358985
13021,Bibb,Bibb County,645938974,13,0.46981755578932816,0.6942935805730986,0.2244760247837705,47.77940330616939
13023,Bleckley,Bleckley County,559100774,13,0.46993946836534717,0.6622084563219518,0.19226898795660463,40.91356459703191
13025,Brantley,Brantley County,1147397684,13,0.8334743159805895,1.001640892939331,0.1681665769587415,20.176575778569987
13027,Brooks,Brooks County,1277108810,13,0.598195925771798,0.7748780617150237,0.17668213594322568,29.535830708854917
13029,Bryan,Bryan County,1133250591,13,0.5864943298369037,0.7969136001102931,0.21041927027338936,35.87746028711039
13031,Bulloch,Bulloch County,1750692421,13,0.5155827150778206,0.7185526548851427,0.20296993980732214,39.3670954963427
13033,Burke,Burke County,2142010511,13,0.4706518342689231,0.6913508050897174,0.22069897082079426,46.89219392156673
13035,Butts,Butts County,475754781,13,0.47038811604991737,0.7434058298521115,0.2730177138021941,58.04094629236373
13037,Calhoun,Calhoun County,726191502,13,0.4932801627025441,0.6740196930140673,0.18073953031152318,36.640340313160344
13039,Camden,Camden County,1632473254,13,0.9902814408878485,1.1092791585266508,0.11899771763880229,12.016555367544148
13043,Candler,Candler County,629520691,13,0.506361865813779,0.7107166048730827,0.2043547390593038,40.357450443248396
13045,Carroll,Carroll County,1292475865,13,0.5385734215416722,0.7901746988182163,0.25160127727654413,46.716244659146525
13047,Catoosa,Catoosa County,419998845,13,0.546822856246198,0.7319767204411846,0.18515386419498658,33.85993509232981
13049,Charlton,Charlton County,2020415648,13,0.9310240396118796,1.0935467081220924,0.1625226685102128,17.456334272309917
13051,Chatham,Chatham County,1121783898,13,0.6452873982569918,0.7757829916462642,0.1304955933892724,20.222864066733457
13053,Chattahoochee,Chattahoochee County,644226250,13,0.4809504781152013,0.7034895428545997,0.22253906473939844,46.27068167423549
13055,Chattooga,Chattooga County,811512396,13,0.4921839410492228,0.7767825606970669,0.28459861964784405,57.82362972695642
13057,Cherokee,Cherokee County,1090599861,13,0.4904856706270923,0.8021039727390744,0.3116183021119821,63.5326005984179
13059,Clarke,Clarke County,308774405,13,0.5200076705403887,0.817794842817378,0.29778717227698936,57.26591916760205
13061,Clay,Clay County,506093883,13,0.4859443623791035,0.7111650820908672,0.22522071971176366,46.34701771394572
13063,Clayton,Clayton County,366930141,13,0.5698969318756185,0.8070430645447397,0.2371461326691212,41.612109033231114
13065,Clinch,Clinch County,2110829174,13,0.8769191902229485,1.0775802990546866,0.20066110883173804,22.88250856737687
13067,Cobb,Cobb County,879964563,13,0.5286755757068597,0.8217529113226357,0.293077335615776,55.43614062819532
13069,Coffee,Coffee County,1534043690,13,0.5797917805467894,0.7589483947051386,0.17915661415834927,30.900164536549735
13071,Colquitt,Colquitt County,1416784215,13,0.5489683893943245,0.7108586527204963,0.16189026332617185,29.48990624119268
13073,Columbia,Columbia County,751293212,13,0.41404964291751467,0.6874675997488124,0.27341795683129777,66.03506644872702
13075,Cook,Cook County,591237665,13,0.5484424753029693,0.7112685943359592,0.16282611903298994,29.68882359869044
13077,Coweta,Coweta County,1142008517,13,0.49978079517423546,0.7469582337573104,0.24717743858307495,49.4571702173756
13079,Crawford,Crawford County,841521989,13,0.4104681093778159,0.672389316236338,0.2619212068585221,63.810366962622275
13081,Crisp,Crisp County,706189044,13,0.5051037296408079,0.663056336878928,0.1579526072381201,31.271320714745904
13083,Dade,Dade County,450605317,13,0.5330854201799681,0.8038945209926577,0.2708091008126896,50.80032027911498
13085,Dawson,Dawson County,546042248,13,0.48370918303150817,0.7874668760774127,0.30375769304590455,62.797586587500895
13087,Decatur,Decatur County,1546667777,13,0.5728600190503556,0.6888502766857642,0.1159902576354086,20.247574237714925
13089,DeKalb,DeKalb County,693405943,13,0.5456816782617645,0.8295525929606921,0.28387091469892756,52.02133881481616
13091,Dodge,Dodge County,1284516931,13,0.5076643257922513,0.7352532336226152,0.2275889078303639,44.830589085650836
13093,Dooly,Dooly County,1016908429,13,0.48049804551465497,0.6488954934713718,0.1683974479567168,35.046437655401604
13095,Dougherty,Dougherty County,851183464,13,0.4830158970493444,0.6793847410723507,0.1963688440230063,40.654737291792586
13097,Douglas,Douglas County,518246643,13,0.4886058716736034,0.7697618243742057,0.2811559527006023,57.542483420751644
13099,Early,Early County,1327626600,13,0.5029469894450875,0.6824679469868026,0.17952095754171504,35.69381292843297
13101,Echols,Echols County,1088849470,13,0.8081883418165461,1.0180700187050362,0.20988167688849013,25.969401688812287
13103,Effingham,Effingham County,1240066122,13,0.5219173615317628,0.75875838781655,0.2368410262847872,45.379028126155475
13105,Elbert,Elbert County,909338654,13,0.4666751950769106,0.7459323980727045,0.27925720299579393,59.839735632353644
13107,Emanuel,Emanuel County,1762672231,13,0.49139490690276805,0.7429721560078757,0.25157724910510765,51.19655201369172
13109,Evans,Evans County,473694909,13,0.5320561540754455,0.7582111056390549,0.22615495156360943,42.50584263170475
13111,Fannin,Fannin County,1002402372,13,0.4595153507106882,0.7074561067988983,0.24794075608821003,53.95701268842138
13113,Fayette,Fayette County,503420082,13,0.5541648049883349,0.7958432474051452,0.24167844241681036,43.61129401241887
13115,Floyd,Floyd County,1320434486,13,0.4783965549049647,0.7876781485870409,0.3092815936820762,64.64962811939901
13117,Forsyth,Forsyth County,581585477,13,0.5959506750723319,0.8337509506633434,0.23780027559101147,39.9026774425835
13119,Franklin,Franklin County,677438935,13,0.597503617991616,0.8391271256554822,0.2416235076638662,40.43883591467334
13121,Fulton,Fulton County,1364248547,13,0.47537594987144416,0.7508671137080175,0.27549116383657335,57.95227207246694
13123,Gilmer,Gilmer County,1103886887,13,0.4507934024949485,0.7340438812755096,0.2832504787805611,62.833767577983835
13125,Glascock,Glascock County,372299246,13,0.43443396744702045,0.7011210927259314,0.2666871252789109,61.38726371837709
13127,Glynn,Glynn County,1086631796,13,0.9098081944042407,1.0247250529489182,0.11491685854467759,12.630888494022335
13129,Gordon,Gordon County,921598697,13,0.5154561847578435,0.7714834549400674,0.25602727018222393,49.6700355438558
13131,Grady,Grady County,1177152222,13,0.5966013890033666,0.7390175205482175,0.1424161315448509,23.871237005123238
13133,Greene,Greene County,1004011853,13,0.3579097169617478,0.6562595518832545,0.2983498349215067,83.35896478423729
13135,Gwinnett,Gwinnett County,1115127417,13,0.5501057882602525,0.8240539944098864,0.2739482061496339,49.79918626488443
13137,Habersham,Habersham County,716980219,13,0.4956420177478879,0.7683604217919013,0.27271840404401343,55.023261603848475
13139,Hall,Hall County,1017824021,13,0.5555952994505367,0.8279182995133609,0.2723230000628243,49.01463355290114
13141,Hancock,Hancock County,1220058034,13,0.30172833081504563,0.6073386359189387,0.30561030510389303,101.28657931403431
13143,Haralson,Haralson County,730804585,13,0.3946595180389828,0.7229560903330877,0.3282965722941049,83.18475984701253
13145,Harris,Harris County,1201359255,13,0.3936415304135149,0.6459566952404564,0.2523151648269415,64.09769938702554
13147,Hart,Hart County,601968095,13,0.5751649613759842,0.7990689370639358,0.22390397568795162,38.92865364265228
13149,Heard,Heard County,766640654,13,0.43061353322672885,0.7045916476365341,0.2739781144098053,63.625058961058926
13151,Henry,Henry County,825296434,13,0.5800701457393587,0.8201790051258879,0.24010885938652926,41.39307308782216
13153,Houston,Houston County,973983087,13,0.42580557028985666,0.6500150086222575,0.2242094383324008,52.655355865771256
13155,Irwin,Irwin County,917795231,13,0.5284066178826321,0.6886614424980548,0.16025482461542273,30.327936704800695
13157,Jackson,Jackson County,879731646,13,0.5714225207531328,0.8568389514904142,0.2854164307372814,49.94840426679431
13159,Jasper,Jasper County,954172363,13,0.3749886995955505,0.678371771875537,0.3033830722799865,80.90459062025197
13161,Jeff Davis,Jeff Davis County,857073381,13,0.5331453289754031,0.7394963305892254,0.20635100161382225,38.70445643974541
13163,Jefferson,Jefferson County,1363760603,13,0.46808900991021346,0.691123468514135,0.22303445860392151,47.647873349280914
13165,Jenkins,Jenkins County,899567326,13,0.4640283555954961,0.6863714764367246,0.22234312084122848,47.915847848541816
13167,Johnson,Johnson County,784815229,13,0.49350527382338877,0.7437831924214974,0.2502779185981086,50.714335159805366
13169,Jones,Jones County,1020296440,13,0.358417021784474,0.6273444657215026,0.2689274439370286,75.03199557825188
13171,Lamar,Lamar County,475264444,13,0.5622180556948351,0.7638565416974517,0.20163848600261658,35.86481863401118
13173,Lanier,Lanier County,509026287,13,0.598464769187522,0.8156009106907923,0.21713614150327032,36.282192817808664
13175,Laurens,Laurens County,2090889583,13,0.4619759054542949,0.7064686870408292,0.2444927815865343,52.92327558644136
13177,Lee,Lee County,921731013,13,0.5036400259305727,0.6872827418061286,0.18364271587555592,36.46308998897385
13179,Liberty,Liberty County,1337652375,13,0.6459514910496367,0.8425828050432284,0.19663131399359168,30.44056972050274
13181,Lincoln,Lincoln County,544884788,13,0.433581080110393,0.697558617224659,0.26397753711426597,60.883084900073435
13183,Long,Long County,1037013502,13,0.6214789639135789,0.8441187321707415,0.22263976825716258,35.82418411319264
13185,Lowndes,Lowndes County,1287622180,13,0.6407928237890852,0.8677648045501674,0.22697198076108216,35.42049354094971
13187,Lumpkin,Lumpkin County,732816473,13,0.42737862620344924,0.7388023329299631,0.31142370672651387,72.86833913361494
13189,McDuffie,McDuffie County,666848710,13,0.41979732293906563,0.6990654820074816,0.279268159068416,66.52452119351707
13191,McIntosh,McIntosh County,1117201444,13,0.9005821477865835,0.9937563338217585,0.09317418603517502,10.345995228106062
13193,Macon,Macon County,1037709939,13,0.471380947582155,0.6883843885661111,0.21700344098395608,46.035683473637945
13195,Madison,Madison County,731225618,13,0.5443289148563734,0.8139903893222974,0.26966147446592403,49.54017086104583
13197,Marion,Marion County,947979449,13,0.4914542620726883,0.7290796633848693,0.23762540131218102,48.35147838783727
13199,Meriwether,Meriwether County,1298162538,13,0.4723265575399562,0.7015898951628368,0.22926333762288054,48.539158758500704
13201,Miller,Miller County,731471786,13,0.515351253894641,0.6375102018939904,0.12215894799934945,23.704016838256063
13205,Mitchell,Mitchell County,1326483091,13,0.5382758969555673,0.6564953588992019,0.11821946194363453,21.962614824901422
13207,Monroe,Monroe County,1025872449,13,0.36954228134691736,0.6417495182214731,0.2722072368745557,73.66064740478619
13209,Montgomery,Montgomery County,624563060,13,0.48677929134102027,0.7377830381881317,0.25100374684711146,51.56417935438983
13211,Morgan,Morgan County,899772835,13,0.49784082449755934,0.7797663765921475,0.2819255520945882,56.629657155802484
13213,Murray,Murray County,892235150,13,0.4588367276624465,0.7237343481550922,0.2648976204926457,57.73243607637346
13215,Muscogee,Muscogee County,560569943,13,0.48907765520481394,0.7003124763836949,0.21123482117888093,43.190446124638605
13217,Newton,Newton County,709007143,13,0.5374531348837963,0.8149433161959082,0.2774901813121119,51.630581961738585
13219,Oconee,Oconee County,477412565,13,0.5270863145614938,0.8185915187742141,0.2915052042127203,55.305022376692946
13221,Oglethorpe,Oglethorpe County,1137166381,13,0.3920818426468677,0.7014403745725658,0.3093585319256981,78.90151960041794
13223,Paulding,Paulding County,808831878,13,0.41001336416591433,0.7338440799137106,0.32383071574779626,78.98052699003154
13225,Peach,Peach County,389188326,13,0.5183711888227935,0.7095035784863402,0.19113238966354662,36.87172315606562
13227,Pickens,Pickens County,601027920,13,0.5022775492824015,0.8139517893064167,0.3116742400240151,62.052194144313376
13229,Pierce,Pierce County,881758989,13,0.6544636227624124,0.8301918004671194,0.17572817770470694,26.850717380284543
13231,Pike,Pike County,559659547,13,0.5843662944074675,0.7881519349236668,0.2037856405161993,34.87292858374605
13233,Polk,Polk County,803751986,13,0.4821365013646101,0.7949895791727662,0.31285307780815613,64.88890115614055
13235,Pulaski,Pulaski County,645583955,13,0.4576213552438949,0.6526455568263045,0.19502420158240963,42.61693632686112
13237,Putnam,Putnam County,892721781,13,0.369476368837051,0.6509875721590865,0.28151120332203555,76.19193731066183
13239,Quitman,Quitman County,391703077,13,0.4024911422861634,0.6708598333151056,0.2683686910289422,66.67691852908834
13241,Rabun,Rabun County,958658901,13,0.540013482838131,0.763259333650211,0.22324585081208004,41.34079201852039
13243,Randolph,Randolph County,1109126228,13,0.47867424749428683,0.7114237392706962,0.2327494917764094,48.6237755623541
13245,Richmond,Richmond County,839976498,13,0.4889270567296196,0.7272177093320805,0.2382906526024609,48.73746488819036
13247,Rockdale,Rockdale County,336212812,13,0.5316529476118315,0.8226886009305878,0.29103565331875636,54.74166081954017
13249,Schley,Schley County,432287212,13,0.471874489510427,0.7273005540559746,0.2554260645455476,54.13008548322964
13251,Screven,Screven County,1672540369,13,0.4468506953508421,0.6745408270501874,0.22769013169934527,50.95440917252591
13253,Seminole,Seminole County,615215134,13,0.5133500270679272,0.6423436327312769,0.12899360566334972,25.127807316990967
13255,Spalding,Spalding County,507595644,13,0.5905195914336009,0.813435130256208,0.22291553882260706,37.74905050676411
13257,Stephens,Stephens County,463996898,13,0.454575826618389,0.7653119403922217,0.3107361137738327,68.35737748868286
13259,Stewart,Stewart County,1188153055,13,0.4125353821286276,0.6853809742270902,0.2728455920984626,66.13871292460193
13261,Sumter,Sumter County,1250630094,13,0.4922800279015197,0.6972369601940951,0.2049569322925754,41.63421643698633
13263,Talbot,Talbot County,1013662793,13,0.36859004302592013,0.6267319669249382,0.258141923899018,70.03496941475026
13265,Taliaferro,Taliaferro County,504031037,13,0.3046694869355622,0.6291822081005891,0.32451272116502694,106.51303628369637
13267,Tattnall,Tattnall County,1245318484,13,0.5413540230973111,0.7669955552470398,0.2256415321497287,41.68095599599313
13269,Taylor,Taylor County,975612271,13,0.5101128976386942,0.7295265762517545,0.21941367861306038,43.0127682771252
13271,Telfair,Telfair County,1132621097,13,0.5239998903558404,0.7506066333983573,0.22660674304251693,43.24557069823655
13273,Terrell,Terrell County,869559691,13,0.4960640405966633,0.679453921753498,0.18338988115683463,36.96899314375906
13275,Thomas,Thomas County,1410531714,13,0.5968741264261751,0.7857437440129389,0.1888696175867638,31.643123604240248
13277,Tift,Tift County,675731947,13,0.5374681206035662,0.6925494918713883,0.15508137126782207,28.85405949169017
13279,Toombs,Toombs County,942776960,13,0.5454626860472637,0.7626101358149926,0.21714744976772893,39.80977165299871
13281,Towns,Towns County,431139160,13,0.6037343724421261,0.7916197440388232,0.18788537159669705,31.120535813903437
13283,Treutlen,Treutlen County,516529388,13,0.4879239259611502,0.7538981137260559,0.26597418776490567,54.51140508040658
13285,Troup,Troup County,1072274464,13,0.4874797428704593,0.7146128851949985,0.22713314232453924,46.593349907648694
13287,Turner,Turner County,739222164,13,0.5181872706605023,0.6803347947634311,0.16214752410292876,31.291298201179085
13289,Twiggs,Twiggs County,930477275,13,0.31264147299529677,0.5913359428710107,0.2786944698757139,89.14187462259892
13291,Union,Union County,834197336,13,0.5266394044443932,0.7455248321347776,0.21888542769038444,41.56267568343267
13293,Upson,Upson County,837774875,13,0.46219378489528573,0.6880607093957403,0.22586692450045454,48.86844693327643
13295,Walker,Walker County,1156145261,13,0.5253489233280058,0.7813382192151853,0.25598929588717956,48.72748082655737
13297,Walton,Walton County,846381028,13,0.5629212238669682,0.8565072734944414,0.29358604962747326,52.154020345989785
13299,Ware,Ware County,2328846491,13,0.7956731365089772,0.9814583333965246,0.18578519688754735,23.34943689348135
13301,Warren,Warren County,736483607,13,0.3875289298987628,0.6791749452672156,0.29164601536845275,75.25786924982393
13303,Washington,Washington County,1757341882,13,0.3997788585722545,0.6619041632489635,0.262125304676709,65.56757543729229
13305,Wayne,Wayne County,1662610320,13,0.7308029624524146,0.920834586176937,0.19003162372452242,26.003127174911544
13307,Webster,Webster County,542230980,13,0.4625616809848445,0.7046704724345687,0.2421087914497242,52.340866397373865
13309,Wheeler,Wheeler County,765314383,13,0.4850945077560567,0.735038478940555,0.24994397118449824,51.524799227409424
13311,White,White County,623522395,13,0.4730557485606862,0.749773821329261,0.27671807276857474,58.495869379140586
13313,Whitfield,Whitfield County,752229662,13,0.5087365883846364,0.7405605970840222,0.2318240086993858,45.568573991401706
13315,Wilcox,Wilcox County,978525380,13,0.49855340065225456,0.7001546018757633,0.20160120122350872,40.43723319503087
13317,Wilkes,Wilkes County,1216001409,13,0.40912363332133844,0.7081391162574376,0.2990154829360992,73.08682720395258
13319,Wilkinson,Wilkinson County,1163459874,13,0.2992795212904693,0.5914585291435075,0.2921790078530382,97.62746431602996
13321,Worth,Worth County,1478137688,13,0.5135063005629424,0.6951257870841072,0.18161948652116477,35.368502065517106
15001,Hawaii,Hawaii County,10433637868,15,1.475446363115691,1.496352373528478,0.020906010412786946,1.416927848779257
15003,Honolulu,Honolulu County,1555453537,15,1.6736830816326527,1.7264104285714303,0.052727346938777675,3.1503781998765823
15005,Kalawao,Kalawao County,31057603,15,1.8517046706434819,1.892441217159538,0.04073654651605607,2.1999483590382587
15007,Kauai,Kauai County,1605492325,15,1.61117729291074,1.6993055887306658,0.08812829581992587,5.46980746362891
15009,Maui,Maui County,3008348862,15,1.3466074043352931,1.2273895881169725,-0.11921781621832062,-8.85319773487867
16001,Ada,Ada County,2724688230,16,0.19937604370887033,0.21626430126558718,0.016888257556716857,8.47055505895039
16003,Adams,Adams County,3529648933,16,0.43643859118824607,0.38987965203849745,-0.046558939149748624,-10.667924443387884
16005,Bannock,Bannock County,2881323493,16,0.28884078536752683,0.3104443570293663,0.02160357166183946,7.479404833479676
16007,Bear Lake,Bear Lake County,2527123157,16,0.30802302737970255,0.3435252698250233,0.03550224244532074,11.525840372173485
16009,Benewah,Benewah County,2012242920,16,0.5481743544234687,0.48305724503349023,-0.0651171093899785,-11.878904743448661
16011,Bingham,Bingham County,5422887259,16,0.23308400123822456,0.24993307442983162,0.016849073191607056,7.228755771352313
16013,Blaine,Blaine County,6831709953,16,0.20888481547734075,0.2202528503690001,0.011368034891659357,5.442250488950705
16015,Boise,Boise County,4919826454,16,0.37754741991359714,0.3463857903604176,-0.031161629553179526,-8.253699511523866
16017,Bonner,Bonner County,4488997480,16,0.5844262559148935,0.5310780061666052,-0.053348249748288334,-9.128311606187852
16019,Bonneville,Bonneville County,4832871623,16,0.3109930017184645,0.3422239379174111,0.031230936198946624,10.042327649295252
16021,Boundary,Boundary County,3285871995,16,0.5655832830762905,0.5285252675891916,-0.03705801548709886,-6.552176592903327
16023,Butte,Butte County,5792473995,16,0.1440138496724562,0.15355732219978238,0.00954347252732618,6.626774125566234
16025,Camas,Camas County,2782253888,16,0.2745048168427058,0.27537861675489345,0.0008737999121876672,0.3183186081169439
16027,Canyon,Canyon County,1520436972,16,0.3361191045514398,0.31756804893856505,-0.018551055612874734,-5.5191910729476765
16029,Caribou,Caribou County,4569240751,16,0.33813917477190353,0.36688155733613936,0.028742382564235835,8.500163455956976
16031,Cassia,Cassia County,6644895771,16,0.21319120360433894,0.23274478389340736,0.019553580289068423,9.171851351502227
16033,Clark,Clark County,4566524478,16,0.22411731381151634,0.2558317883747475,0.031714474563231176,14.150836463220863
16035,Clearwater,Clearwater County,6364412194,16,0.5942951550937686,0.4987572829998863,-0.09553787209388231,-16.075828866349788
16037,Custer,Custer County,12748378759,16,0.241926840556621,0.2304351958512676,-0.01149164470535341,-4.750049510386543
16039,Elmore,Elmore County,7964417369,16,0.23819641319503912,0.2632510828573168,0.02505466966227768,10.518491578528726
16041,Franklin,Franklin County,1717211129,16,0.311727043609,0.3420524468936374,0.030325403284637398,9.72819134764407
16043,Fremont,Fremont County,4827633119,16,0.3286771161415334,0.374009085106622,0.04533196896508862,13.792249821727163
16045,Gem,Gem County,1449796570,16,0.29617064283491334,0.3053294965294214,0.009158853694508029,3.092424558639733
16047,Gooding,Gooding County,1888932879,16,0.21115601883003365,0.219709332695782,0.008553313865748341,4.050708056128479
16049,Idaho,Idaho County,21956594313,16,0.5271214109601097,0.44518779937315667,-0.081933611586953,-15.543593920367883
16051,Jefferson,Jefferson County,2832617275,16,0.20533329323985952,0.2232010366927867,0.017867743452927187,8.701824809313816
16053,Jerome,Jerome County,1547443958,16,0.25209650781924525,0.2637218058329956,0.01162529801375034,4.611447462844566
16055,Kootenai,Kootenai County,3205833878,16,0.5372955279470303,0.4760490037937953,-0.061246524153235005,-11.399038511869588
16057,Latah,Latah County,2786483031,16,0.5081926233005829,0.4610238245760486,-0.04716879872453428,-9.281677175513654
16059,Lemhi,Lemhi County,11819910408,16,0.31162343378620316,0.2965685702321109,-0.015054863554092246,-4.831107651686105
16061,Lewis,Lewis County,1240141958,16,0.4519008926843969,0.4111147635472654,-0.04078612913713153,-9.025458855558437
16063,Lincoln,Lincoln County,3111517520,16,0.16148105102271498,0.1877462608978275,0.026265209875112522,16.265196262202856
16065,Madison,Madison County,1215396305,16,0.3276023603332067,0.3591302788065651,0.031527918473358396,9.623837398879276
16067,Minidoka,Minidoka County,1960610464,16,0.19090980719860806,0.20941020803696755,0.018500400838359493,9.690649794179029
16069,Nez Perce,Nez Perce County,2197139820,16,0.4007888822687569,0.3818359895253006,-0.018952892743456295,-4.728896828716685
16071,Oneida,Oneida County,3105269252,16,0.22924248956754667,0.2497412752476364,0.020498785680089726,8.941966089602131
16073,Owyhee,Owyhee County,19860561630,16,0.15133281102703935,0.17424690972037635,0.022914098693336993,15.141527166400698
16075,Payette,Payette County,1053846147,16,0.24686452892365976,0.2629605678586688,0.01609603893500902,6.5201910558752445
16077,Power,Power County,3635892392,16,0.21154282057721868,0.23524108657198398,0.023698265994765294,11.202585807498394
16079,Shoshone,Shoshone County,6830898577,16,0.5727553788281264,0.5052411263626784,-0.06751425246544807,-11.787624343848872
16081,Teton,Teton County,1163139950,16,0.39219732407824076,0.429051138939304,0.03685381486106326,9.396753266401983
16083,Twin Falls,Twin Falls County,4977213734,16,0.20040363297342004,0.23066982935741398,0.030266196383993943,15.102618617701513
16085,Valley,Valley County,9492607314,16,0.4145791527239269,0.36087770792603935,-0.053701444797887576,-12.953242932031364
16087,Washington,Washington County,3762870362,16,0.27240281704050956,0.27976541241353436,0.007362595373024805,2.7028337860140037
17001,Adams,Adams County,2214804824,17,0.4506323222077468,0.5923526761372927,0.1417203539295459,31.449220782749617
17003,Alexander,Alexander County,609996948,17,0.4920046592810537,0.6575448435777661,0.1655401842967124,33.64606029109755
17005,Bond,Bond County,985073312,17,0.5173543919383065,0.591141624006674,0.07378723206836757,14.262415322680116
17007,Boone,Boone County,727171389,17,0.507132046601719,0.5630306866272862,0.055898640025567214,11.022502009120268
17009,Brown,Brown County,791704469,17,0.4691876383681763,0.6076316468006331,0.1384440084324568,29.507173060646235
17011,Bureau,Bureau County,2250916543,17,0.47456828742329205,0.5406902166162976,0.06612192919300552,13.933069475000117
17013,Calhoun,Calhoun County,657402921,17,0.5001035843715914,0.6221440939828631,0.12204050961127166,24.40304637380724
17015,Carroll,Carroll County,1152657063,17,0.5128598459925268,0.566891239341416,0.05403139334888929,10.53531364779075
17017,Cass,Cass County,973191108,17,0.40752395257572005,0.5554700292634045,0.14794607668768445,36.30365178601258
17019,Champaign,Champaign County,2579909092,17,0.39477708330176864,0.5034988072718363,0.10872172397006763,27.54002918831042
17021,Christian,Christian County,1837575850,17,0.3956859247436944,0.5152352351999518,0.11954931045625744,30.213182471349093
17023,Clark,Clark County,1298695036,17,0.46757645024864136,0.5902940027110896,0.1227175524624482,26.245451924961394
17025,Clay,Clay County,1212815749,17,0.4956326660876957,0.6090989417728688,0.11346627568517315,22.893219807488794
17027,Clinton,Clinton County,1227664369,17,0.5166782269881823,0.60259804580508,0.0859198188168977,16.62927027479772
17029,Coles,Coles County,1316459189,17,0.41407755624375053,0.5386280693340942,0.1245505130903437,30.079030174971837
17031,Cook,Cook County,2447370818,17,0.5695842903673454,0.633742147762046,0.06415785739470059,11.263979446013668
17033,Crawford,Crawford County,1148953805,17,0.4823901540032192,0.5944515154494879,0.11206136144626871,23.2304412758642
17035,Cumberland,Cumberland County,895929073,17,0.45620362579819046,0.5839252343822677,0.12772160858407727,27.996622859060118
17037,DeKalb,DeKalb County,1635174009,17,0.4770421987499649,0.5264400833962581,0.049397884646293244,10.355034580952127
17039,De Witt,De Witt County,1029654716,17,0.4085967699339675,0.5070003567836449,0.09840358684967737,24.08330023401315
17041,Douglas,Douglas County,1079156581,17,0.37715871523997463,0.5055042291020405,0.12834551386206589,34.02957658830806
17043,DuPage,DuPage County,848808625,17,0.5464202859818537,0.5929683957805089,0.0465481097986552,8.518737498007356
17045,Edgar,Edgar County,1614558743,17,0.41275312917538287,0.5308031947032308,0.11805006552784791,28.60064701718767
17047,Edwards,Edwards County,576061989,17,0.5064164510267094,0.6127851379590475,0.10636868693233814,21.00419263961234
17049,Effingham,Effingham County,1239970330,17,0.4966415573966959,0.5966614796586889,0.10001992226199297,20.139257533396737
17051,Fayette,Fayette County,1855715976,17,0.5063636362722943,0.5978315608614605,0.0914679245891662,18.063683494835285
17053,Ford,Ford County,1257690125,17,0.4002336093062825,0.49869341559450214,0.09845980628821965,24.600584258497985
17055,Franklin,Franklin County,1059098605,17,0.546382684439605,0.6565666408349816,0.11018395639537659,20.166077647278716
17057,Fulton,Fulton County,2242157116,17,0.46075524917977323,0.5877247263308325,0.12696947715105927,27.55681620059406
17059,Gallatin,Gallatin County,836540182,17,0.4379872263977406,0.5850204981047571,0.14703327170701647,33.570219140019866
17061,Greene,Greene County,1406415355,17,0.46668250845863135,0.5849463117716758,0.11826380331304442,25.341383310818433
17063,Grundy,Grundy County,1082842942,17,0.46189726028393924,0.5232582578920066,0.0613609976080674,13.284555437793099
17065,Hamilton,Hamilton County,1125696542,17,0.5066253808604207,0.6246565296511966,0.11803114879077581,23.297519873623212
17067,Hancock,Hancock County,2055722033,17,0.42901110395849645,0.5740409660410555,0.14502986208255902,33.80561965514756
17069,Hardin,Hardin County,459650851,17,0.5117389594228781,0.707876156991768,0.19613719756888992,38.327587524328194
17071,Henderson,Henderson County,981059027,17,0.42540143041974615,0.5651461105768247,0.13974468015707858,32.85007293444963
17073,Henry,Henry County,2131558653,17,0.44634156530982183,0.5374775013032057,0.09113593599338388,20.418429085833207
17075,Iroquois,Iroquois County,2894067723,17,0.4175893584595453,0.5168597632997628,0.09927040484021749,23.77225444786675
17077,Jackson,Jackson County,1512739198,17,0.5490863535841173,0.6859561085931873,0.13686975500907006,24.926817815752237
17079,Jasper,Jasper County,1281043664,17,0.46061467675063306,0.579347568776871,0.11873289202623794,25.777053580626003
17081,Jefferson,Jefferson County,1479418967,17,0.5561869316284377,0.6554593809542626,0.09927244932582491,17.848756179000652
17083,Jersey,Jersey County,956445338,17,0.5116314145262041,0.6166795455289805,0.10504813100277643,20.531993935528018
17085,Jo Daviess,Jo Daviess County,1556339128,17,0.578830162754187,0.6145891267443567,0.035758963990169756,6.177798997208718
17087,Johnson,Johnson County,890762652,17,0.5692166012712572,0.7024592530415136,0.1332426517702564,23.408075497566227
17089,Kane,Kane County,1345134059,17,0.5202253912618272,0.5704565816600518,0.050231190398224546,9.655659112752419
17091,Kankakee,Kankakee County,1752121058,17,0.46399826180958237,0.5334800421448697,0.06948178033528729,14.974577720250497
17093,Kendall,Kendall County,829468028,17,0.48465752952636976,0.5492816534041742,0.06462412387780447,13.333977074689878
17095,Knox,Knox County,1855569287,17,0.4622275762451214,0.5636706196314366,0.10144304338631521,21.9465580592101
17097,Lake,Lake County,1149803084,17,0.5732971896065485,0.6446468686851702,0.07134967907862166,12.44549604849601
17099,LaSalle,LaSalle County,2940116335,17,0.4672946032490893,0.5198026017792873,0.052507998530198,11.236594252343385
